0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,class
334.0,12.4661,-6326.25,0.9685,1.8962,5.1095,8.531,64.2467,87.0242,117.9108,77.59,3.893,2821.0,4.6826,22.6131,614.7745,3.084,15.73,1.12,2.734,0.5563,3.257,0.7931,2.3796,46.0348,55.6001,9.98,19.9141,75.8338,1.3873,0.1211,0.207,0.3267,0.0976,0.0291,3.7933,1.7874,2.5,15.62,4.3771,6.7011,877.9944,11.4075,82.0961,534.7936,2.1494,0.1636,0.057,7.6092,0.0196,0.014,0.0036,60.6831,-1.0
978.0,12.5027,-5675.0,1.281,2.0015,7.3148,8.8546,64.5531,86.4099,118.3618,80.2,2.541,2847.0,4.6627,30.0271,617.2882,5.902,15.7,1.744,2.456,0.9086,2.901,0.5882,2.2474,36.7071,58.0999,11.51,19.4007,104.7422,2.6017,0.1564,0.2526,0.3738,0.1017,0.0239,5.1522,1.4933,2.6243,12.6501,5.8956,7.7983,0.0,12.6978,16.7211,533.2855,2.0362,0.2679,0.0922,13.1553,0.0126,0.02,0.0023,38.9976,-1.0
1122.0,12.5167,-5382.5,1.2825,1.9522,7.1942,8.7383,64.2652,86.3854,118.355,8.779,4.597,2840.0,4.5077,26.3835,615.8445,2.9410000000000003,15.69,0.9649,2.803,0.5033,3.154,0.8238,2.2563,42.0235,54.8999,6.9,18.929,119.5314,1.8239,0.0605,0.1602,0.3173,0.0816,0.0214,5.3629,0.5492,2.4116,15.8606,3.1246,4.7785,0.0,4.1294,30.1541,529.02,1.9969,0.3666,0.1011,18.3584,0.0188,0.0247,0.0022,35.3988,-1.0
676.0,12.488,-5648.25,1.3088,2.018,7.4017,8.5334,63.9469,86.8109,118.5424,78.33,3.342,2847.0,4.5348,27.5945,623.5209,3.529,15.93,0.9791,2.912,0.5709,3.138,0.7713,2.3453,34.6672,75.5,11.88,21.1985,52.9834,2.2767,0.126,0.3176,0.3029,0.0786,0.0157,6.5206,1.1477,3.3867,9.8446,7.9782,7.9562,0.0,10.5371,46.86600000000001,533.69,2.0464,0.4115,0.108,20.1086,0.0125,0.0106,0.0064,200.1816,-1.0
69.0,12.5235,-5440.5,1.3035,2.0045,7.3473,8.7599,63.9715,86.838,117.6882,79.42,1.886,2910.0,4.6188,25.4333,611.83,3.448,15.83,0.9649,2.713,0.5668,3.08,0.7608,2.3221,37.4028,45.2002,8.88,16.1845,69.4676,2.0754,0.1391,0.2232,0.2789,0.0759,0.0095,9.6914,1.1366,2.0355,18.3198,3.3425,6.0666,442.3006,8.3726,69.6312,536.5182,2.0018,0.2766,0.0895,13.8172,0.0148,0.0192,0.0041,65.2312,-1.0
1022.0,12.2981,-5176.25,1.2405,1.9968,7.1148,8.9191,64.4096,86.3671,118.3818,79.82,2.955,2845.0,4.6449,26.448,613.5191,3.265,15.76,1.026,2.8560000000000003,0.5581,3.074,0.8145,2.2569,38.7063,71.8,15.35,25.4956,105.4853,2.2984,0.1548,0.2379,0.4046,0.0699,0.0167,6.6795,1.2904,3.1949,25.9837,1.1018,10.0705,228.2854,9.64,35.5082,529.8718,1.9408,0.35700000000000004,0.1083,18.3953,0.0137,0.0171,0.0027,41.6047,-1.0
485.0,12.4998,-6406.25,0.9902,1.8847,5.1208,8.6439,64.4484,86.7383,119.0822,78.04,3.5210000000000004,2828.0,4.5483,17.3399,627.3036,3.981,15.78,1.276,2.421,0.6086,2.894,0.6645,2.3087,39.1451,58.2,12.0,21.2401,198.6395,2.8666,0.134,0.2025,0.3166,0.0925,0.0124,10.7055,1.3424,2.658,55.8886,5.1996,8.3032,455.6962,9.859,8.4661,539.0582,2.0084,0.2516,0.0807,12.5296,0.0097,0.0316,0.0036,31.0788,-1.0
1516.0,12.4343,-5868.25,1.238,1.9745,7.1593,8.7786,64.2226,86.4039,120.5418,80.45,2.741,2883.0,4.5361,32.7695,627.23,2.431,15.77,0.9885,2.951,0.4492,3.5780000000000003,0.8781,2.3187,39.065,57.7,6.97,20.4838,187.2974,1.835,0.0798,0.1447,0.3206,0.0334,0.0416,5.0152,1.3978,2.6314,50.8191,5.6217,4.6571,0.0,11.6176,43.4013,537.9264,2.1814,0.3891,0.1213,17.8379,0.0117,0.0146,0.0034,61.5936,-1.0
737.0,12.5202,-5617.75,1.279,1.985,7.3275,8.8889,63.9957,86.9977,117.7428,80.31,3.395,2856.0,4.7198,26.1124,612.7727,3.905,15.82,0.9507,3.287,0.6792,3.357,0.7537,2.3793,39.0873,50.7,11.4,21.6445,98.4369,2.7721,0.1509,0.1812,0.3682,0.0662,0.025,5.6419,1.3506,2.3731,26.8675,3.2242,7.4639,702.4,12.3488,64.5713,534.15,2.3534,0.3606,0.1164,15.3241,0.0115,0.027000000000000003,0.0051,59.9813,-1.0
1305.0,12.3841,-5619.5,1.341,1.9897,7.3878,8.7326,63.9602,86.441,118.6382,78.98,3.128,2829.0,4.5268,28.3055,624.05,4.25,16.07,1.281,2.608,0.6914,3.014,0.7403,2.1911,40.2187,73.2,6.83,23.832,483.4778,2.2676,0.1306,0.1846,0.2818,0.0991,0.0104,9.2412,1.4174,3.3101,101.4548,5.8801,4.6557,821.9608,12.4529,77.5527,528.5973,2.22,0.2848,0.0859,12.8307,0.0155,0.0144,0.0037,76.0785,-1.0
799.0,12.5216,-6313.5,1.3193,2.01,7.3912,8.5862,64.3404,86.5384,118.3002,80.26,2.817,2860.0,4.7208,23.8478,604.56,4.633,15.73,1.182,2.627,0.7892,3.3110000000000004,0.6879,2.3331,40.732,46.5,8.38,18.2048,238.0805,2.4688,0.1464,0.2173,0.4159,0.0615,0.0328,4.3765,0.8649,2.1188,49.0953,5.2239,5.6564,0.0,5.7115,34.3026,532.2855,2.2181,0.2798,0.0887,12.6164,0.0098,0.0122,0.0071,187.0796,-1.0
884.0,11.9482,-5652.5,1.2902,1.9818,7.2968,8.8889,63.9957,86.9977,117.7428,80.31,3.395,2872.0,4.6594,18.5294,621.4209,3.583,15.84,0.9744,2.825,0.6451,3.347,0.8264,2.3938,37.595,46.0,7.95,18.656,131.8556,1.9771,0.1509,0.1812,0.3682,0.0894,0.0378,5.8309,1.7214,2.0798,32.4235,8.326,5.2009,795.5556,12.6615,44.3845,531.8455,2.2544,0.2994,0.0888,13.283,0.0148,0.0133,0.0038,104.3034,-1.0
1441.0,12.4363,-5264.5,1.2805,1.9637,7.1963,8.2061,64.4522,86.7514,117.823,11.67,4.938,2829.0,4.2229,31.9995,620.4827,4.149,15.73,1.465,2.495,0.6866,3.1060000000000003,0.6567,2.3021,37.3925,46.7,7.55,19.2252,133.3637,2.34,0.1236,0.1991,0.281,0.0573,0.0197,8.2601,0.7473,2.1066,29.1178,8.2495,5.0001,931.3433,5.3479,32.6609,530.5455,1.9626,0.4069,0.1255,20.7331,0.0132,0.0059,0.0052,252.0031,-1.0
1497.0,12.5269,-4939.0,1.2995,1.9918,7.105,8.7164,64.3573,86.3672,120.5156,81.21,1.4269999999999998,2918.0,4.5012,27.8256,634.9736,4.413,15.56,1.182,2.438,0.7416,3.194,0.6289,2.2982,44.5879,42.5,10.33,15.7004,33.6466,1.7009,0.1205,0.1954,0.2561,0.0272,0.0309,4.9568,0.7733,1.9307,11.6377,11.9493,6.7855,0.0,6.214,50.554,526.2355,2.1114,0.2497,0.0728,11.8247,0.0132,0.0138,0.0047,117.7603,-1.0
1113.0,12.5412,-5160.5,1.2923,2.0065,7.1902,8.8562,64.0201,87.024,118.4858,80.04,2.582,2845.0,4.7544,29.7881,613.5236,2.819,15.78,1.087,2.93,0.4681,3.314,0.7696,2.416,36.1962,58.2,6.96,17.4644,109.9168,1.6708,0.1307,0.2237,0.415,0.1092,0.0366,3.8415,2.0664,2.6076,17.1615,2.7411,4.6539,366.3799,18.9296,47.2914,530.3836,1.8367,0.4816,0.1511,26.2227,0.0105,0.0257,0.0144,156.4628,-1.0
850.0,12.5094,-5436.25,1.2857,1.9892,7.2557,8.4278,64.332,87.1524,117.8352,80.18,2.97,2867.0,4.6549,22.3967,610.0209,5.185,15.71,1.5319999999999998,2.437,0.8165,3.228,0.6108,2.3042,37.8951,60.8999,2.99,19.4715,123.5147,2.5048,0.1089,0.2239,0.2919,0.0903,0.0307,5.5733,1.5432,2.7521,33.0305,5.3286,2.0193,724.9191,10.8325,29.0984,532.5954,2.1606,0.3212,0.0944,14.8682,0.0122,0.0364,0.0063,47.2136,-1.0
1551.0,12.5318,-5073.5,1.2328,2.0263,7.1725,8.7552,64.1204,86.43799999999996,120.4374,78.72,3.074,2889.0,4.546,24.1042,618.22,4.947,15.67,1.541,2.454,0.8012,3.135,0.5768,2.2886,41.986,54.7,4.99,19.6599,15.5828,2.3376,0.1039,0.1835,0.2586,0.0312,0.0323,4.3682,1.0918,2.4946,5.1877,4.5404,3.4776,0.0,8.0758,32.2873,532.1618,2.1401,0.4659,0.1286,21.7713,0.0157,0.04,0.0044,30.7574,-1.0
1017.0,12.3543,-4951.25,1.277,1.98,7.1467,8.9191,64.4096,86.3671,118.3818,79.82,2.955,2849.0,4.7143,34.2074,617.8882,5.985,15.72,2.211,2.701,0.8843,3.141,0.5793,2.2634,38.2949,53.3,3.91,17.5121,155.6591,1.4799,0.1548,0.2379,0.4046,0.1087,0.0192,7.1611,0.8740000000000001,2.41,26.99,5.7071,2.5684,0.0,7.0388,14.9122,533.2855,2.0362,0.2679,0.0922,13.1553,0.0116,0.0167,0.0039,79.1086,-1.0
337.0,12.4722,-6316.5,0.9892,1.907,5.2613,8.8505,64.0557,86.8482,118.808,78.3,2.906,2825.0,4.5557,23.7087,610.8109,4.465,15.82,1.314,2.441,0.6971,3.088,0.6421,2.3144,40.5649,52.2002,10.54,17.7074,110.2312,1.6472,0.1118,0.2412,0.2766,0.0938,0.0203,3.695,1.7372,2.3757,19.4331,4.2999,7.1405,814.6341,12.6257,34.8875,535.4818,2.4326,0.2724,0.0855,11.1997,0.0188,0.0077,0.0037,127.7463,-1.0
1240.0,12.5276,-5290.5,1.2572,1.9935,7.2992,8.9979,64.3519,86.4854,118.4998,78.42,3.08,2889.0,4.5201,23.7121,626.8354,4.333,15.98,1.135,2.545,0.6894,3.014,0.7284,2.2216,41.2332,70.7,4.33,27.017,119.7328,1.8929,0.1376,0.2032,0.4163,0.0345,0.0105,13.4098,0.9075,3.1345,20.7463,8.929,2.991,0.0,5.992000000000001,29.1808,531.0418,2.0433,0.3602,0.0997,17.6298,0.0108,0.0134,0.0034,77.5636,-1.0
691.0,12.5041,-6374.25,0.956,1.8805,4.9578,8.7696,63.7482,86.5639,118.7706,76.61,3.317,2847.0,4.5348,25.8855,615.1736,3.5410000000000004,15.87,0.9365,2.841,0.5873,3.21,0.7747,2.3604,38.4421,57.2,6.67,17.8681,63.9998,2.1585,0.0669,0.1529,0.2088,0.0786,0.0142,8.7842,1.0427,2.5614,12.5214,5.6368,4.7047,643.3566,9.8569,64.8513,532.7591,2.18,0.2204,0.065,10.1098,0.0095,0.0154,0.004,73.6411,-1.0
298.0,12.4786,-5486.25,1.298,1.994,7.372999999999997,9.7484,63.7678,87.0605,118.244,63.86,2.7460000000000004,2835.0,4.6276,15.8496,610.4491,4.232,15.87,1.078,2.571,0.6802,3.116,0.6897,2.3128,40.0514,76.2002,4.39,24.3718,150.184,2.7713,0.1638,0.258,0.3028,0.0968,0.021,6.7733,0.9231,3.4346,31.0014,2.3571,3.0522,901.548,6.1686,48.9498,533.26,2.5306,0.3934,0.1313,15.5451,0.0152,0.0277,0.0027,31.4497,-1.0
1157.0,12.4804,-5371.0,1.3165,2.0002,7.2818,9.3181,64.1792,87.4062,118.7162,78.7,2.932,2881.0,4.5365,29.2212,621.7564,2.923,15.73,1.295,2.865,0.5104,3.338,0.8343,2.4151,40.224,45.8999,6.66,18.2462,139.0641,1.6286,0.1199,0.2261,0.2736,0.0328,0.032,6.8693,1.079,2.1102,45.5465,7.0491,4.497,0.0,8.0788,17.2047,531.8136,2.0854,0.3551,0.1168,17.0283,0.015,0.0354,0.0059,51.0695,-1.0
714.0,12.5545,-5486.25,1.285,2.0093,7.372999999999997,8.7932,64.0127,86.8489,118.9228,2.126,0.5441,2845.0,4.685,28.9557,611.4536,3.495,15.79,0.9554,2.864,0.6113,3.414,0.7585,2.3625,37.2231,56.2998,8.2,22.8457,55.6676,2.2624,0.0908,0.1972,0.2887,0.085,0.0151,7.6448,1.2836,2.54,18.0075,0.9456,5.6919,0.0,12.0608,44.8745,535.5664,1.9829,0.1694,0.0549,8.5456,0.0109,0.0072,0.0065,291.8040000000001,-1.0
913.0,12.5449,-5613.0,1.2935,1.9973,7.2755,9.1287,64.215,86.8827,118.1158,78.52,2.6660000000000004,2846.0,4.6766,29.7545,612.8636,3.751,15.9,0.9649,2.886,0.6097,3.11,0.8391,2.2588,35.8325,56.7,7.27,18.7695,81.5191,2.1694,0.1355,0.2046,0.3218,0.0875,0.0126,7.2235,1.3824,2.5761,23.9815,2.8039,4.9118,950.0,11.1223,10.8507,532.8227,2.3242,0.2441,0.0697,10.5023,0.0117,0.0134,0.0035,90.4575,-1.0
1192.0,12.4992,-5632.0,1.3019999999999998,2.0085,7.3417,8.9562,63.901,86.8401,118.0178,78.17,2.774,2872.0,4.6594,18.0983,620.8864,3.1180000000000003,15.58,0.8798,2.825,0.5138,3.093,0.8068,2.3193,41.2183,43.4001,4.19,17.3398,82.5868,1.9903,0.1283,0.1937,0.3843,0.0894,0.0388,8.1842,1.4635,1.9981,27.0756,5.7257,2.7661,0.0,12.5942,37.6004,532.1636,1.7199,0.1556,0.0502,9.0462,0.0137,0.0262,0.0033,39.5528,-1.0
354.0,12.4786,-6401.25,0.9677,1.889,5.0157,9.4832,64.23,87.3382,118.205,65.34,3.102,2859.0,4.6215,25.0401,610.3173,4.184,15.85,1.064,2.512,0.7275,3.245,0.6755,2.3099,35.8316,52.8999,9.65,19.3948,66.4874,2.1389,0.1447,0.2297,0.374,0.0943,0.0227,4.4604,1.6678,2.4188,22.6956,5.135,6.5836,0.0,14.8581,95.8686,531.5445,2.4212,0.3229,0.0935,13.3366,0.0085,0.0484,0.0105,70.0618,-1.0
1190.0,12.5108,-5606.25,1.2973,1.992,7.4335,8.8424,64.32600000000001,86.8271,117.8416,4.1080000000000005,0.042,2833.0,4.5412,16.3432,615.26,3.102,15.81,1.2009999999999998,2.931,0.4984,3.216,0.8285,2.4237,38.0211,61.1001,5.53,21.343000000000004,402.7377,2.8962,0.1131,0.2295,0.2332,0.1058,0.0264,3.6812,1.3378,2.7412,84.8855,7.5803,3.6306,0.0,9.762,23.5359,531.52,1.917,0.2634,0.0794,13.7383,0.0102,0.0262,0.0033,39.5528,-1.0
1333.0,12.5039,-5673.5,1.2618,1.9885,7.2912,9.7571,64.331,86.8511,120.4224,77.1,2.704,2879.0,4.5523,17.925,629.5382,4.1560000000000015,15.78,1.22,2.673,0.6697,3.054,0.7223,2.2752,35.0319,58.0,12.96,21.2136,68.3062,1.5568,0.1407,0.1869,0.32299999999999995,0.1016,0.0115,7.3505,1.4106,2.6287,24.5881,0.3017,8.6184,0.0,14.9507,7.3755,534.2564,1.3737,0.2034,0.0558,14.8076,0.016,0.023,0.0053,91.4264,-1.0
1086.0,12.602,-5825.25,1.2993,2.0055,7.3115,8.6611,76.2508,87.0853,125.9348,77.33,4.329,2853.0,4.4779,27.6462,622.3327,2.765,15.73,1.319,2.8160000000000003,0.4591,3.233,0.7932,2.4196,40.7945,67.6001,4.35,23.4849,106.0661,2.4138,0.1144,0.1302,0.2597,0.0807,0.0379,4.8813,1.2858,3.0725,25.9511,1.9447,2.9339,845.5959,8.8617,35.9702,531.9282,2.1096,0.2183,0.085,10.3466,0.0209,0.0389,0.0052,44.2355,-1.0
1502.0,12.5169,-6254.25,1.0657,1.809,5.0393,8.886000000000003,64.1475,86.2011,121.0168,81.12,2.164,2883.0,4.5361,32.4091,628.6264,4.166,15.54,1.324,2.583,0.7072,3.2110000000000003,0.7076,2.3058,38.2614,27.2,8.97,10.566,160.5689,2.7188,0.1137,0.2453,0.2923,0.0334,0.0289,4.999,0.8708,1.234,18.4703,3.5931,5.9053,613.8973,8.4113,32.5471,538.1373,2.1186,0.2002,0.0562,9.449,0.0243,0.0244,0.0116,130.7654,-1.0
1535.0,12.4055,-5455.75,1.3273,2.0093,7.396,8.4597,64.627,86.6684,117.6314,80.95,2.299,2805.0,4.5122,26.6434,632.7446,4.682,15.72,1.385,2.658,0.8266,3.381,0.655,2.2604,38.6689,57.7,7.49,20.4838,187.2974,1.835,0.1269,0.2218,0.2047,0.0769,0.0308,6.176,1.315,2.6314,50.8191,7.3162,5.0366,917.4312,10.6207,29.8161,534.02,2.1718,0.1779,0.0649,8.1919,0.0145,0.0199,0.0037,48.7045,-1.0
1114.0,12.5141,-5654.75,1.2618,1.9912,7.2782,8.9857,64.1327,86.7646,118.7552,78.95,3.282,2884.0,4.4851,27.5177,637.8373,3.467,15.75,1.111,2.917,0.5657,3.357,0.8014,2.4241,38.8281,64.2,7.82,22.0711,93.9563,1.5312,0.1508,0.2569,0.4313,0.0338,0.0368,4.5354,0.9327,2.9357,29.6992,4.1682,5.1665,615.3846,5.8424,13.1291,530.2409,1.9614,0.2936,0.084,14.9692,0.014,0.0169,0.0076,139.6209,-1.0
1075.0,12.5412,-5761.5,1.3232,2.003,7.3607,8.7779,64.4107,86.79700000000004,118.0094,77.83,3.3960000000000004,2853.0,4.4779,31.1657,623.2973,2.964,15.68,0.9413,2.758,0.5104,3.158,0.8036,2.2954,40.0517,58.0999,11.04,18.9784,186.7063,2.4714,0.0702,0.1984,0.2269,0.0807,0.0252,6.714,1.3169,2.6174,27.9162,9.4358,7.3721,484.0336,9.2743,49.5678,524.2318,2.0104,1.1022,0.3632,54.8262,0.0206,0.0276,0.0053,57.7824,-1.0
1347.0,12.5039,-5260.25,1.314,2.0088,7.1685,8.9605,64.1054,86.4061,120.319,79.09,2.799,2880.0,4.5226,20.0076,625.2818,4.185,15.84,1.338,2.594,0.6772,3.045,0.7202,2.2674,33.3658,72.8999,7.53,22.9282,101.9967,0.6693,0.1284,0.1924,0.2954,0.1853,0.0077,7.0615,1.1092,3.2793,27.0436,6.9695,5.1132,809.5808,10.3199,13.2644,539.0691,1.3198,0.794,0.2194,60.1633,0.0122,0.0097,0.003,101.2092,-1.0
882.0,12.5429,-5621.0,1.3222,1.994,7.3647,8.5571,64.7149,87.2353,118.052,78.29,2.7910000000000004,2837.0,4.676,28.0428,615.07,3.202,15.89,0.9318,2.822,0.5748,3.398,0.8220000000000001,2.3936,41.0626,48.2998,3.84,18.1126,204.7031,2.2515,0.1181,0.198,0.3087,0.0841,0.0437,4.9828,1.6942,2.2081,36.13,7.6229,2.5503,388.5714,12.8701,44.7895,532.0973,2.1448,0.4970000000000001,0.1443,23.1735,0.0111,0.0262,0.0033,46.7092,-1.0
1154.0,12.499,-6029.0,1.2995,1.9797,7.273,8.322000000000001,64.5182,86.7285,117.9034,82.3,3.178,2834.0,4.5071,19.9076,614.7864,2.962,15.73,1.418,2.8680000000000003,0.4645,3.204,0.8529,2.4079,39.8019,56.5,4.87,18.973,161.5835,3.2327,0.1162,0.1938,0.2843,0.1061,0.0304,4.9215,1.185,2.6052,48.9383,4.5965,3.2357,729.4118,9.0807,13.7863,530.3364,2.027,0.2944,0.1001,14.5257,0.0091,0.0354,0.0059,51.0695,-1.0
1173.0,12.5051,-5302.0,1.2477,1.9623,7.2342,8.1161,64.5502,87.1218,118.3048,81.74,2.736,2881.0,4.5457,23.6096,629.0873,3.5010000000000003,15.62,1.054,2.865,0.5271,3.037,0.812,2.3283,38.2031,48.3999,10.61,19.3615,249.4323,1.7544,0.1313,0.2566,0.3178,0.0363,0.0383,6.7695,1.43,2.2175,56.3515,7.1856,7.2128,529.2308,11.1381,36.1994,531.0364,2.1244,0.3116,0.0868,14.6674,0.0107,0.1028,0.0064,22.6231,-1.0
1557.0,12.4933,-6020.75,1.3115,2.0252,7.4247,8.3267,63.9771,86.889,117.9084,80.78,3.131,2855.0,4.5377,23.9783,622.6355,1.671,15.87,1.3090000000000002,2.783,0.3161,3.805,0.8712,2.2877,42.9394,21.4001,3.92,8.6512,249.8802,2.6329,0.1225,0.2367,0.3537,0.0975,0.038,7.6319,1.6184,0.9828,24.3718,7.7028,2.6068,0.0,10.5805,38.5903,534.3264,1.5887,0.2039,0.054000000000000006,12.833,0.0132,0.0277,0.0023,26.733,-1.0
1470.0,12.5263,-5351.75,1.2825,1.9828,7.2212,8.3267,63.9771,86.889,117.9084,80.78,3.131,2888.0,4.5674,25.1118,629.8845,4.25,15.75,1.087,2.582,0.7135,3.229,0.6976,2.2678,36.9567,61.7002,8.99,22.2932,167.5489,1.5544,0.1225,0.2367,0.3537,0.036000000000000004,0.0237,4.4441,1.0791,2.8453,49.6813,9.4818,6.1039,0.0,8.0638,40.3018,536.4482,1.4106,0.1166,0.0358,8.2645,0.0234,0.0167,0.0084,185.3578,-1.0
278.0,12.46,-6350.5,0.9763,1.9058,5.1392,8.5788,63.9261,86.8039,118.3794,76.55,3.4730000000000003,2866.0,4.6862,31.4614,614.6591,4.501,15.82,1.366,2.5580000000000003,0.7445,3.173,0.6785,2.303,38.0875,52.2002,12.79,19.2121,51.3668,1.3579,0.1313,0.236,0.2674,0.0823,0.0219,4.8954,1.3798,2.3881,12.7433,4.0929,8.6597,0.0,11.1525,13.6884,532.9782,2.136,0.3882,0.1304,18.1731,0.0124,0.0177,0.0057,104.4612,-1.0
834.0,12.5094,-6397.75,1.0155,1.8798,5.313,9.0121,64.0904,86.6797,117.6884,79.05,3.395,2858.0,4.6622,26.247,606.64,3.816,15.92,0.9129,2.911,0.6956,3.394,0.8536,2.3817,37.117,48.2998,6.68,19.0795,224.3795,3.4133,0.1414,0.2235,0.2497,0.0881,0.0415,6.3801,1.6082,2.2057,66.6347,1.7556,4.6034,0.0,14.0981,56.0174,530.6746,2.0193,0.3051,0.086,15.1082,0.0145,0.0545,0.0055,33.7876,-1.0
161.0,12.5022,-5447.75,1.2745,1.9783,7.1145,9.0998,64.0107,88.24,119.5608,13.77,5.31,2878.0,4.5139999999999985,39.7935,616.3218,3.093,15.8,0.8893,2.8280000000000003,0.606,3.423,0.8434,2.3997,36.9917,59.5,8.33,18.4097,94.5242,1.4077,0.1436,0.231,0.2886,0.0786,0.0386,6.1702,1.2397,2.6778,21.0164,5.7121,5.6653,0.0,11.4437,51.1223,537.2082,2.4297,0.423,0.161,17.4104,0.0125,0.0075,0.0045,185.5679,-1.0
1311.0,12.6145,-5594.5,1.2328,1.9768,7.2422,9.534,64.0518,86.2809,118.9808,77.34,2.305,2828.0,4.567,22.2034,624.63,4.04,15.8,1.163,2.496,0.6743,3.0010000000000003,0.6814,2.2392,38.3293,54.2,5.72,19.8839,76.4444,2.3617,0.1193,0.2558,0.2967,0.1111,0.0143,7.8861,1.0881,2.4537,25.1197,5.9188,3.7884,0.0,9.4262,17.3638,532.0945,2.0071,0.2919,0.0868,14.5448,0.0108,0.0259,0.0032,43.2861,-1.0
160.0,12.5563,-5645.25,1.249,2.008,7.2973,8.3754,63.8874,87.0578,118.0962,79.06,3.313,2825.0,4.676,34.5155,619.5764,2.7230000000000003,15.73,0.9744,2.884,0.5065,3.531,0.83,2.4067,37.0159,76.7,9.31,25.2959,158.0936,2.1479,0.1476,0.2083,0.2766,0.0952,0.0386,5.8848,0.7013,3.5105,58.0929,3.2869,6.002000000000002,0.0,5.7516,39.2586,535.0645,2.2855,0.3433,0.1023,15.0191,0.0126,0.0195,0.0048,62.1248,-1.0
1153.0,12.4845,-5512.5,1.348,2.0257,7.4407,9.3868,64.4245,87.4684,118.8712,80.46,3.354,2829.0,4.5217,23.5232,611.1355,3.129,15.77,1.361,2.832,0.491,3.205,0.8414,2.394,39.5584,56.5,6.76,18.973,161.5835,3.2327,0.1451,0.2078,0.3332,0.1011,0.0326,5.8508,1.2499,2.6052,48.9383,5.282,4.4860000000000015,983.8509,9.0785,13.2956,529.9445,1.974,0.2824,0.094,14.3055,0.0133,0.0354,0.0059,51.0695,-1.0
677.0,12.4618,-6249.25,0.9785,1.884,5.0987,8.5855,63.9733,86.8774,118.8308,78.33,2.809,2852.0,4.5429,22.9589,625.6173,3.5410000000000004,15.87,0.9365,2.841,0.5873,3.21,0.7747,2.3604,38.4421,57.2,5.92,17.8681,63.9998,2.1585,0.1458,0.1783,0.2387,0.0887,0.0142,8.7842,1.0427,2.5614,12.5214,5.3609,4.2433,0.0,9.8569,11.483,534.0618,2.1214,0.1953,0.0567,9.2055,0.0167,0.0274,0.0019,26.143,-1.0
201.0,12.3376,-5490.0,1.29,1.9723,7.1762,8.8945,64.3323,88.2894,118.5286,74.84,2.869,2888.0,4.7162,42.2686,603.3,4.518,15.71,1.314,2.684,0.7328,3.269,0.6489,2.3171,37.9538,61.7,5.06,22.0716,104.9407,2.2396,0.0965,0.1729,0.2922,0.0801,0.026,3.3223,1.4083,2.8139,30.2489,4.1577,3.3351,0.0,11.4921,59.3942,538.5064,2.5244,0.333,0.1069,13.19,0.0226,0.0123,0.0026,76.4584,-1.0
1464.0,12.6308,-6373.5,1.0707,1.817,5.1155,8.6384,64.5276,86.8535,117.8974,78.33,1.912,2880.0,4.6211,38.574,618.2773,4.4060000000000015,15.61,1.38,2.765,0.7358,3.256,0.7248,2.2931,44.6669,56.0999,3.74,22.6825,224.7775,1.907,0.0854,0.2086,0.3234,0.0819,0.0262,5.6246,1.0684,2.5418,55.8454,2.5867,2.5881,0.0,7.42,30.0409,530.0073,2.5161,0.2005,0.0613,7.9688,0.0119,0.0227,0.0082,125.129,-1.0
1359.0,12.2747,-5241.0,1.3598,1.9863,7.3695,8.8973,64.1619,86.4023,118.1776,80.92,3.093,2828.0,4.567,33.7369,612.7745,4.162,15.86,1.229,2.638,0.6652,3.004,0.7612,2.2737,37.8384,63.3999,7.29,22.0636,221.6175,2.8248,0.1332,0.2225,0.3354,0.1111,0.0149,9.9513,1.2208,2.8417,49.5089,6.4947,5.146,0.0,8.7517,32.6609,532.1382,2.0329,0.2568,0.0828,12.6333,0.0102,0.0077,0.0041,193.4633,-1.0
1053.0,12.3543,-5535.5,1.2813,2.0227,7.2545,13.5481,63.7914,86.8485,118.7216,80.27,3.244,2844.0,4.7136,29.3585,612.7691,2.9560000000000004,15.93,1.078,2.852,0.491,3.252,0.8307,2.4023,43.3282,57.4001,8.13,20.4393,128.4772,2.1625,0.1124,0.2611,0.3687,0.1112,0.046,4.3377,2.0109,2.6734,39.1262,4.8449,5.4073,611.9122,13.6825,26.4387,529.8718,1.9408,0.35700000000000004,0.1083,18.3953,0.0163,0.0084,0.0038,116.1088,-1.0
319.0,12.4616,-5742.25,1.2877,2.0143,7.3647,8.5266,64.0317,86.92399999999998,117.918,78.1,3.0210000000000004,2830.0,4.6771,23.2779,610.3745,4.232,15.87,1.078,2.571,0.6802,3.116,0.6897,2.3128,40.0514,49.3,7.44,18.6343,106.0979,2.5284,0.1091,0.2087,0.2484,0.1003,0.021,6.7733,0.9231,2.2605,38.1397,3.1774,5.0858,0.0,6.1686,10.3089,535.5691,1.7613,0.2759,0.0808,15.6663,0.015,0.0262,0.0022,29.1606,-1.0
